,관리기관명,소재지도로명주소,소재지지번주소,카메라대수,설치연월,위도,경도
7851,경기도 수원시,경기도 수원시 권선구 곡반정로19번길 41,경기도 수원시 권선구 곡반정동 604-4,5,2017-01,37.2337951,127.0246422
7852,경기도 수원시,경기도 수원시 권선구 곡반정로19번길 15-5,경기도 수원시 권선구 곡반정동 608-1,4,2017-01,37.2326869,127.0238643
7853,경기도 수원시,,경기도 수원시 권선구 탑동 721-22,1,2011-03,37.2661502,126.9765126
7854,경기도 수원시,경기도 수원시 권선구 효탑로 24-21,경기도 수원시 권선구 탑동 869-8,1,2011-03,37.2669069,126.9758134
7857,경기도 수원시,경기도 수원시 권선구 서호동로14번길 52-3,경기도 수원시 권선구 서둔동 27-48,1,2011-03,37.2656298,126.9895114
7859,경기도 수원시,경기도 수원시 장안구 광교산로138번길 45,경기도 수원시 장안구 연무동 61-251,1,2011-03,37.2983434,127.0310332
7864,경기도 수원시,,경기도 수원시 영통구 매탄동 1185,1,2011-03,37.2573803,127.039833
7865,경기도 수원시,경기도 수원시 장안구 송정로 41,경기도 수원시 장안구 송죽동 409-22,1,2011-03,37.2974007,127.0012014
7869,경기도 수원시,경기도 수원시 영통구 영통로89번길 72,경기도 수원시 영통구 망포동 599-4,4,2012-02,37.2354071,127.055723
7871,경기도 수원시,,경기도 수원시 장안구 조원동 550-12,1,2012-02,37.2981207,127.0170026
7874,경기도 수원시,경기도 수원시 장안구 덕영대로395번길 12,경기도 수원시 장안구 율전동 182-2,1,2012-02,37.301819,126.9660332
